"","ensgene","SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521","hgnc_symbol"
"20761","ENSG00000205100",1,1,0,1,1,1,0,0,"HSP90AA4P"
"20762","ENSG00000205105",8,8,11,10,14,14,8,13,"COX17P1"
"20763","ENSG00000205106",4,4,9,2,3,7,1,4,"LINC02716"
"20764","ENSG00000205108",5,1,6,3,5,5,5,5,"FAM205A"
"20765","ENSG00000205111",2,12,7,7,7,6,6,9,"CDKL4"
"20766","ENSG00000205116",1,0,2,0,3,1,0,0,"TMEM88B"
"20767","ENSG00000205126",0,0,0,0,0,0,0,0,"ACCSL"
"20768","ENSG00000205129",15,11,15,5,16,25,9,8,"C4orf47"
"20769","ENSG00000205133",358,303,379,227,375,384,295,334,"TRIQK"
"20770","ENSG00000205138",150,120,114,89,119,138,122,115,"SDHAF1"
"20771","ENSG00000205143",5,6,2,1,5,4,1,5,"ARID3C"
"20772","ENSG00000205147",2,2,3,1,4,8,2,5,NA
"20773","ENSG00000205148",0,0,2,0,0,0,0,0,NA
"20774","ENSG00000205155",115,104,135,72,101,172,109,91,"PSENEN"
"20775","ENSG00000205174",0,0,0,0,0,0,0,0,"C7orf66"
"20776","ENSG00000205176",0,0,0,0,1,0,0,0,"REXO1L1P"
"20777","ENSG00000205177",2,1,1,0,0,1,1,0,"C11orf91"
"20778","ENSG00000205181",272,144,374,135,92,99,224,184,"LINC00654"
"20779","ENSG00000205184",0,0,0,0,0,0,0,0,"SLC10A5P1"
"20780","ENSG00000205186",0,0,0,0,0,0,0,0,"FABP9"
"20781","ENSG00000205189",405,427,413,383,356,479,297,594,"ZBTB10"
"20782","ENSG00000205208",882,303,658,223,1206,421,884,312,"C4orf46"
"20783","ENSG00000205209",9,5,14,12,12,11,5,9,"SCGB2B2"
"20784","ENSG00000205212",3,1,2,0,0,4,3,7,"CCDC144NL"
"20785","ENSG00000205213",392,191,679,181,835,367,420,221,"LGR4"
"20786","ENSG00000205215",0,0,0,0,0,0,0,0,"KRT17P7"
"20787","ENSG00000205217",13,7,17,4,17,18,6,16,NA
"20788","ENSG00000205220",131,113,111,62,118,150,112,136,"PSMB10"
"20789","ENSG00000205221",50,102,228,189,138,104,330,472,"VIT"
"20790","ENSG00000205231",0,0,0,0,0,0,0,0,"TTLL10-AS1"
"20791","ENSG00000205236",8,7,10,4,5,3,15,10,""
"20792","ENSG00000205238",55,30,110,40,39,68,93,70,"SPDYE2"
"20793","ENSG00000205240",5,8,9,4,12,19,7,9,"OR7E36P"
"20794","ENSG00000205246",5197,5191,4762,2273,4761,4830,3427,3289,NA
"20795","ENSG00000205250",935,1092,933,568,1033,1682,768,896,"E2F4"
"20796","ENSG00000205266",0,0,1,0,0,0,0,0,"KRT17P5"
"20797","ENSG00000205267",0,0,0,0,1,0,0,0,"DGAT2L7P"
"20798","ENSG00000205268",274,226,247,127,270,245,244,217,"PDE7A"
"20799","ENSG00000205269",123,103,99,85,123,172,104,154,"TMEM170B"
"20800","ENSG00000205271",370,230,297,77,353,360,206,196,NA
"20801","ENSG00000205274",1,0,0,0,0,0,0,0,"TRBV20OR9-2"
"20802","ENSG00000205275",343,221,279,67,326,333,183,185,NA
"20803","ENSG00000205277",6,17,17,6,6,19,12,11,"MUC12"
"20804","ENSG00000205279",0,0,0,0,0,0,0,0,"CTXN3"
"20805","ENSG00000205281",73,51,73,25,84,74,54,47,NA
"20806","ENSG00000205293",0,3,0,0,0,0,0,0,"LINC01602"
"20807","ENSG00000205300",0,0,0,0,0,1,0,0,""
"20808","ENSG00000205301",0,0,0,0,0,0,0,0,"MGAT4D"
"20809","ENSG00000205302",1980,1312,2130,1058,2233,2039,1619,1234,"SNX2"
"20810","ENSG00000205307",0,0,0,0,0,0,0,0,"SAP25"
"20811","ENSG00000205309",42,23,35,11,29,32,23,28,"NT5M"
"20812","ENSG00000205312",0,0,0,0,0,0,0,0,"KRT17P4"
"20813","ENSG00000205318",0,0,0,0,0,0,2,0,"GCNT2P1"
"20814","ENSG00000205323",45,28,57,34,57,50,55,36,"SARNP"
"20815","ENSG00000205325",0,0,0,0,0,0,0,0,""
"20816","ENSG00000205327",0,0,0,0,0,0,0,0,"OR6C68"
"20817","ENSG00000205328",0,0,0,0,0,0,0,0,"OR6C65"
"20818","ENSG00000205329",0,0,0,0,0,0,0,0,"OR6C3"
"20819","ENSG00000205330",0,0,0,0,0,0,0,0,"OR6C1"
"20820","ENSG00000205331",0,0,0,0,0,0,0,0,"OR6C72P"
"20821","ENSG00000205333",0,0,0,0,0,0,0,0,"GOLGA2P1"
"20822","ENSG00000205334",0,1,1,1,1,2,4,2,"LINC01460"
"20823","ENSG00000205336",36,20,63,41,126,100,46,39,"ADGRG1"
"20824","ENSG00000205339",3536,3345,3798,2531,3867,5260,3288,3703,"IPO7"
"20825","ENSG00000205352",567,693,704,601,664,1078,537,705,"PRR13"
"20826","ENSG00000205356",813,749,842,520,838,1170,576,785,"TECPR1"
"20827","ENSG00000205358",0,5,1,1,0,0,0,0,"MT1H"
"20828","ENSG00000205359",1,0,0,0,0,0,0,0,"SLCO6A1"
"20829","ENSG00000205360",0,0,0,0,0,0,0,0,"MT1CP"
"20830","ENSG00000205361",0,0,0,1,0,0,0,1,"MT1DP"
"20831","ENSG00000205362",4,10,2,2,3,3,3,1,"MT1A"
"20832","ENSG00000205363",27,23,48,20,42,13,55,39,"INSYN1"
"20833","ENSG00000205364",18,117,30,58,11,64,9,88,"MT1M"
"20834","ENSG00000205396",1,0,0,0,0,0,0,0,"LINC00661"
"20835","ENSG00000205403",56,29,138,69,27,14,90,76,"CFI"
"20836","ENSG00000205409",0,0,0,0,0,0,0,0,"OR52E6"
"20837","ENSG00000205412",0,0,0,0,1,1,1,2,"HNRNPA1P20"
"20838","ENSG00000205413",579,451,726,357,383,560,419,437,"SAMD9"
"20839","ENSG00000205414",0,0,1,3,2,3,1,7,""
"20840","ENSG00000205420",0,0,0,0,0,0,0,0,"KRT6A"
"20841","ENSG00000205423",348,313,376,245,359,498,296,301,"CNEP1R1"
"20842","ENSG00000205424",1,0,1,0,0,0,0,0,"PCBP3-AS1"
"20843","ENSG00000205426",0,2,1,4,1,4,1,1,"KRT81"
"20844","ENSG00000205433",0,0,0,0,0,0,0,0,"SNRPGP6"
"20845","ENSG00000205436",4,2,5,2,2,1,3,3,"EXOC3L4"
"20846","ENSG00000205439",0,1,0,0,0,0,0,0,"KRTAP12-3"
"20847","ENSG00000205441",0,0,0,0,0,0,0,0,NA
"20848","ENSG00000205442",0,0,0,0,0,0,0,0,"IZUMO3"
"20849","ENSG00000205444",0,0,0,0,3,1,1,0,""
"20850","ENSG00000205445",0,0,0,0,0,0,0,0,"KRTAP10-2"
"20851","ENSG00000205449",0,0,0,0,0,0,0,0,"NBPF22P"
"20852","ENSG00000205452",0,0,0,0,0,0,0,0,""
"20853","ENSG00000205456",7,4,0,0,61,34,2,1,"TP53TG3D"
"20854","ENSG00000205457",2,4,0,0,35,15,2,1,"TP53TG3C"
"20855","ENSG00000205464",107,67,140,53,144,120,120,100,"ATP6AP1L"
"20856","ENSG00000205476",118,63,217,60,100,111,153,101,"CCDC85C"
"20857","ENSG00000205482",25,14,39,14,18,20,24,24,"SPDYE18"
"20858","ENSG00000205485",29,27,62,22,58,72,45,34,""
"20859","ENSG00000205488",0,0,0,0,0,0,0,2,"CALML3-AS1"
"20860","ENSG00000205494",0,0,0,0,0,0,0,0,"OR52A4P"
"20861","ENSG00000205495",0,0,0,0,0,0,0,0,"OR52J3"
"20862","ENSG00000205496",0,0,0,0,0,0,0,0,"OR51A2"
"20863","ENSG00000205497",0,0,0,0,0,0,0,0,"OR51A4"
"20864","ENSG00000205500",0,1,3,2,0,0,1,0,"MAPRE3-AS1"
"20865","ENSG00000205502",0,0,0,0,0,0,0,0,"C2CD4B"
"20866","ENSG00000205505",21,17,40,21,36,55,25,29,NA
"20867","ENSG00000205506",20,13,34,13,37,43,23,24,NA
"20868","ENSG00000205508",20,15,35,18,31,49,20,29,NA
"20869","ENSG00000205509",21,13,32,16,26,45,21,25,NA
"20870","ENSG00000205517",112,129,99,79,115,161,76,93,"RGL3"
"20871","ENSG00000205531",1907,1594,2125,1285,2316,2424,1731,1662,"NAP1L4"
"20872","ENSG00000205534",464,353,453,235,453,598,432,458,"SMG1P2"
"20873","ENSG00000205537",0,0,0,0,0,0,0,0,""
"20874","ENSG00000205542",30186,21962,56160,25813,37322,47037,40339,33317,"TMSB4X"
"20875","ENSG00000205544",68,51,46,36,34,59,37,41,"TMEM256"
"20876","ENSG00000205549",1,2,1,2,2,1,1,3,"C9orf92"
"20877","ENSG00000205559",2,0,7,6,8,9,4,3,"CHKB-DT"
"20878","ENSG00000205560",0,0,0,0,0,0,2,4,"CPT1B"
"20879","ENSG00000205562",6,0,13,3,9,12,2,1,""
"20880","ENSG00000205565",3,2,14,3,18,12,4,6,NA
"20881","ENSG00000205571",414,436,835,455,1155,1428,512,601,"SMN2"
"20882","ENSG00000205572",236,223,237,196,408,532,205,231,"SERF1B"
"20883","ENSG00000205578",576,532,687,398,663,993,529,605,"POM121B"
"20884","ENSG00000205579",12,12,4,9,7,18,7,5,"DYNLL1P1"
"20885","ENSG00000205580",20,16,34,17,30,49,19,26,NA
"20886","ENSG00000205581",2389,1536,2728,1145,3008,2387,1976,1202,"HMGN1"
"20887","ENSG00000205583",366,315,478,217,456,590,343,289,"STAG3L1"
"20888","ENSG00000205584",0,1,2,2,6,3,1,3,""
"20889","ENSG00000205592",13,24,13,8,23,8,6,0,"MUC19"
"20890","ENSG00000205593",133,123,140,63,103,147,103,97,"DENND6B"
"20891","ENSG00000205595",5,1,2,0,11,4,0,0,NA
"20892","ENSG00000205596",0,0,0,0,1,0,0,0,""
"20893","ENSG00000205609",12016,9900,8705,4184,9394,9815,5191,5193,"EIF3CL"
"20894","ENSG00000205611",0,0,0,0,0,0,1,0,"LINC01597"
"20895","ENSG00000205622",2,0,0,0,0,0,0,0,""
"20896","ENSG00000205625",0,0,0,0,0,0,0,0,""
"20897","ENSG00000205628",1,4,0,0,0,0,0,0,"LINC01446"
"20898","ENSG00000205629",373,336,435,269,425,501,310,324,"LCMT1"
"20899","ENSG00000205632",0,0,0,0,0,0,0,0,"LINC01310"
"20900","ENSG00000205634",0,0,0,0,0,0,0,0,"LINC00898"
"20901","ENSG00000205636",0,0,0,0,0,0,0,0,"LINC00583"
"20902","ENSG00000205639",22,24,35,24,25,41,22,26,"MFSD2B"
"20903","ENSG00000205642",0,0,0,0,0,1,0,0,"VCX3B"
"20904","ENSG00000205643",136,121,131,79,157,160,124,103,"CDPF1"
"20905","ENSG00000205644",0,0,1,0,0,1,1,0,""
"20906","ENSG00000205649",0,0,0,0,0,0,0,0,"HTN3"
"20907","ENSG00000205653",0,0,0,0,0,0,0,0,""
"20908","ENSG00000205659",115,169,148,137,133,245,89,166,"LIN52"
"20909","ENSG00000205662",97,56,1,0,11,18,17,15,NA
"20910","ENSG00000205663",219,109,37,9,40,45,53,41,NA
"20911","ENSG00000205664",147,93,131,55,76,73,150,106,NA
"20912","ENSG00000205667",0,0,0,0,0,0,0,0,"ARSH"
"20913","ENSG00000205669",0,0,0,0,0,0,1,0,"ACOT6"
"20914","ENSG00000205670",229,252,272,169,341,336,256,270,"SMIM11A"
"20915","ENSG00000205677",0,0,0,0,0,0,0,0,"LYPLA2P1"
"20916","ENSG00000205678",0,0,0,0,0,0,0,0,"TECRL"
"20917","ENSG00000205682",0,0,0,1,0,0,0,0,""
"20918","ENSG00000205683",95,71,259,46,179,149,104,41,"DPF3"
"20919","ENSG00000205693",1,3,1,5,6,5,1,4,"MANSC4"
"20920","ENSG00000205695",0,0,0,0,0,0,0,0,""
"20921","ENSG00000205696",0,0,0,0,0,0,0,0,"ADARB2-AS1"
"20922","ENSG00000205702",17,16,19,13,24,17,20,16,"CYP2D7"
"20923","ENSG00000205704",1,0,0,0,0,0,0,0,"LINC00634"
"20924","ENSG00000205707",176,172,281,152,291,231,229,177,"ETFRF1"
"20925","ENSG00000205710",7,3,7,7,4,10,7,2,"C17orf107"
"20926","ENSG00000205716",0,0,0,0,1,0,0,0,"FAM183DP"
"20927","ENSG00000205718",1,8,0,0,0,0,0,0,"MBD3L4"
"20928","ENSG00000205726",1136,1227,1593,1115,1645,2927,1171,1731,"ITSN1"
"20929","ENSG00000205730",1602,1917,1456,1055,1785,2651,1248,1719,"ITPRIPL2"
"20930","ENSG00000205740",0,1,1,0,6,1,3,1,""
"20931","ENSG00000205744",0,1,1,0,1,1,0,1,"DENND1C"
"20932","ENSG00000205745",0,0,0,0,0,0,0,0,""
"20933","ENSG00000205746",1732,1663,1566,862,1338,2652,1780,2432,"PKD1P4"
"20934","ENSG00000205754",0,0,0,0,0,0,0,0,"SLCO1B7"
"20935","ENSG00000205755",0,0,0,0,0,0,0,0,"CRLF2"
"20936","ENSG00000205758",372,291,457,237,369,422,373,367,"CRYZL1"
"20937","ENSG00000205763",112,94,164,72,153,152,150,131,"RP9P"
"20938","ENSG00000205765",1077,1143,1129,902,1134,1748,896,1307,"C5orf51"
"20939","ENSG00000205767",0,0,0,0,0,0,0,0,""
"20940","ENSG00000205771",40,16,31,13,23,15,25,17,"CATSPER2P1"
"20941","ENSG00000205775",0,0,0,0,0,0,0,0,NA
"20942","ENSG00000205777",0,0,0,0,0,0,0,0,"GAGE1"
"20943","ENSG00000205784",1,2,0,0,1,1,0,1,"ARRDC5"
"20944","ENSG00000205786",0,0,0,0,0,0,0,0,"LINC01531"
"20945","ENSG00000205790",0,4,4,1,3,3,2,1,"DPP9-AS1"
"20946","ENSG00000205791",26,18,28,21,34,27,31,18,"LOH12CR2"
"20947","ENSG00000205794",2,1,2,0,1,2,1,1,""
"20948","ENSG00000205795",69,34,126,71,83,85,174,151,"CYS1"
"20949","ENSG00000205808",139,107,169,129,165,202,117,122,"PLPP6"
"20950","ENSG00000205809",0,0,0,0,0,0,0,0,"KLRC2"
"20951","ENSG00000205810",0,0,0,0,0,0,0,0,"KLRC3"
"20952","ENSG00000205821",0,0,0,0,0,0,0,0,NA
"20953","ENSG00000205822",1,2,2,2,2,5,2,6,"TPTE2P6"
"20954","ENSG00000205830",0,0,0,0,0,0,0,0,""
"20955","ENSG00000205832",1,0,1,0,4,3,1,1,"C16orf96"
"20956","ENSG00000205835",0,2,5,1,8,26,4,8,"GMNC"
"20957","ENSG00000205837",0,0,0,0,0,0,0,0,"LINC00487"
"20958","ENSG00000205838",10,5,11,10,16,20,8,11,"TTC23L"
"20959","ENSG00000205846",0,0,0,0,0,0,0,0,"CLEC6A"
"20960","ENSG00000205847",0,0,0,0,0,0,0,0,"OR7E91P"
"20961","ENSG00000205850",0,0,0,0,0,0,0,0,NA
"20962","ENSG00000205853",1,1,0,0,2,4,1,0,"RFPL3S"
"20963","ENSG00000205856",1,0,0,0,0,0,0,0,"C22orf42"
"20964","ENSG00000205857",0,0,0,0,0,0,0,0,"NANOGNB"
"20965","ENSG00000205858",0,0,0,0,0,0,0,0,"LRRC72"
"20966","ENSG00000205861",13,11,20,3,18,10,22,11,"PCOTH"
"20967","ENSG00000205863",9,7,16,4,21,13,19,17,"C1QTNF9B"
"20968","ENSG00000205864",0,0,0,0,0,0,0,0,"KRTAP5-6"
"20969","ENSG00000205865",0,0,0,0,0,0,0,0,"FAM99B"
"20970","ENSG00000205866",0,0,0,0,0,0,0,0,"FAM99A"
"20971","ENSG00000205867",0,0,0,0,0,0,0,0,"KRTAP5-2"
"20972","ENSG00000205869",0,0,0,0,0,0,1,0,"KRTAP5-1"
"20973","ENSG00000205871",415,282,550,262,471,549,365,359,"RPS3AP47"
"20974","ENSG00000205879",11,5,21,2,13,24,3,10,"FAM90A2P"
"20975","ENSG00000205882",0,0,0,0,0,0,0,0,"DEFB134"
"20976","ENSG00000205883",0,0,0,0,0,0,0,0,"DEFB135"
"20977","ENSG00000205884",0,0,0,0,0,0,0,0,"DEFB136"
"20978","ENSG00000205885",251,196,376,164,242,227,212,212,"C1RL-AS1"
"20979","ENSG00000205890",0,1,0,1,0,0,0,0,""
"20980","ENSG00000205897",0,0,0,0,0,0,0,0,"OR7E136P"
"20981","ENSG00000205898",1,4,7,15,4,6,2,5,""
"20982","ENSG00000205899",0,1,0,0,0,1,0,0,"BHLHA9"
"20983","ENSG00000205903",302,199,290,149,276,352,315,304,"ZNF316"
"20984","ENSG00000205913",7,5,18,7,9,8,12,6,"SRRM2-AS1"
"20985","ENSG00000205916",0,0,0,0,0,0,0,0,"DAZ4"
"20986","ENSG00000205918",239,192,374,130,387,414,356,373,"PDPK2P"
"20987","ENSG00000205922",0,0,0,0,0,1,1,1,"ONECUT3"
"20988","ENSG00000205923",0,0,0,0,0,0,0,0,"CEMP1"
"20989","ENSG00000205927",1,0,0,0,0,0,0,0,"OLIG2"
"20990","ENSG00000205929",3,3,5,2,3,3,2,2,"C21orf62"
"20991","ENSG00000205930",22,14,32,11,26,27,17,16,"C21orf62-AS1"
"20992","ENSG00000205936",0,0,0,0,0,0,0,0,"PPP1R12BP2"
"20993","ENSG00000205937",932,1077,980,685,1015,1410,800,1041,"RNPS1"
"20994","ENSG00000205940",18,21,31,19,25,24,9,5,"HSP90AB2P"
"20995","ENSG00000205944",0,0,0,0,0,0,0,0,"DAZ2"
"20996","ENSG00000205946",0,0,0,0,0,0,0,0,"USP17L6P"
"20997","ENSG00000205955",0,1,0,0,2,1,0,0,"HSP90AA5P"
"20998","ENSG00000205959",13,11,22,11,6,15,11,13,""
"20999","ENSG00000205971",0,0,0,0,0,0,0,0,""
"21000","ENSG00000205976",0,0,0,0,0,0,0,1,""
"21001","ENSG00000205978",2780,1095,2758,591,2212,1218,1766,929,"NYNRIN"
"21002","ENSG00000205981",326,346,399,304,395,513,300,409,"DNAJC19"
"21003","ENSG00000205989",0,2,4,1,0,1,1,0,"DEFB109C"
"21004","ENSG00000206013",0,0,0,0,0,0,0,1,"IFITM5"
"21005","ENSG00000206014",0,0,0,0,0,0,0,0,"OR7E161P"
"21006","ENSG00000206026",0,0,0,0,0,0,0,0,"SMIM21"
"21007","ENSG00000206028",0,0,0,1,1,0,1,0,""
"21008","ENSG00000206034",0,2,4,0,1,2,1,0,"DEFB109B"
"21009","ENSG00000206042",0,0,0,0,0,0,0,0,"DEFA7P"
"21010","ENSG00000206043",0,0,0,0,0,0,0,0,"C18orf63"
"21011","ENSG00000206044",4,5,6,4,6,4,7,3,NA
"21012","ENSG00000206047",0,0,0,0,0,0,0,0,"DEFA1"
"21013","ENSG00000206052",206,112,341,74,301,212,292,91,"DOK6"
"21014","ENSG00000206053",460,355,529,322,609,953,465,370,"JPT2"
"21015","ENSG00000206062",0,0,0,0,0,0,0,0,""
"21016","ENSG00000206066",0,0,0,0,3,2,1,2,"IGLL3P"
"21017","ENSG00000206069",0,0,0,0,0,0,0,0,"TMEM211"
"21018","ENSG00000206072",0,0,0,0,0,0,0,0,"SERPINB11"
"21019","ENSG00000206073",0,0,0,0,0,0,0,0,"SERPINB4"
"21020","ENSG00000206075",0,0,0,1,0,0,0,0,"SERPINB5"
"21021","ENSG00000206077",9,11,10,2,5,9,4,10,"ZDHHC11B"
"21022","ENSG00000206082",40,30,92,48,47,48,57,41,NA
"21023","ENSG00000206090",0,0,0,0,0,0,0,0,""
"21024","ENSG00000206102",0,0,0,0,0,0,0,0,"KRTAP19-8"
"21025","ENSG00000206104",0,0,0,0,0,0,0,0,"KRTAP20-3"
"21026","ENSG00000206105",0,0,0,0,0,0,0,0,"KRTAP20-4"
"21027","ENSG00000206106",0,0,0,0,0,0,0,0,"KRTAP22-2"
"21028","ENSG00000206107",0,0,0,0,0,0,0,0,"KRTAP27-1"
"21029","ENSG00000206113",0,0,2,1,0,0,0,1,"CFAP99"
"21030","ENSG00000206114",4,0,3,0,0,0,3,0,NA
"21031","ENSG00000206120",0,0,2,0,0,1,0,0,"EGFEM1P"
"21032","ENSG00000206127",209,155,345,141,281,250,223,184,"GOLGA8O"
"21033","ENSG00000206129",0,0,0,0,0,0,1,0,""
"21034","ENSG00000206140",9,11,9,4,5,8,7,15,"TMEM191C"
"21035","ENSG00000206142",0,0,0,0,0,0,0,0,"FAM230H"
"21036","ENSG00000206144",1,0,0,0,0,0,0,0,"MAPK6P1"
"21037","ENSG00000206145",2,2,8,1,7,5,0,1,"P2RX6P"
"21038","ENSG00000206147",0,4,1,1,1,1,0,0,"RPL23AP57"
"21039","ENSG00000206149",1699,1524,1895,815,1950,2456,1442,1568,"HERC2P9"
"21040","ENSG00000206150",0,0,0,0,0,0,1,0,"RNASE13"
"21041","ENSG00000206159",3,0,0,1,1,1,0,0,"GYG2P1"
"21042","ENSG00000206168",2,4,4,1,5,0,2,3,""
"21043","ENSG00000206172",17,2,30,4,10,3,23,3,"HBA1"
"21044","ENSG00000206176",8,4,5,1,3,7,6,8,NA
"21045","ENSG00000206177",0,0,0,0,0,0,0,0,"HBM"
"21046","ENSG00000206178",0,0,0,0,0,0,0,0,"HBZP1"
"21047","ENSG00000206181",1,0,1,0,2,1,0,0,"ELOA2"
"21048","ENSG00000206187",0,0,0,0,0,0,0,0,"LINC02346"
"21049","ENSG00000206190",108,220,313,348,170,686,148,374,"ATP10A"
"21050","ENSG00000206192",0,0,0,0,0,1,0,0,"ANKRD20A9P"
"21051","ENSG00000206195",206,145,126,60,659,848,120,113,"DUXAP8"
"21052","ENSG00000206199",0,0,0,0,0,0,0,1,"ANKUB1"
"21053","ENSG00000206203",0,0,0,0,0,0,0,0,"TSSK2"
"21054","ENSG00000206206",0,0,0,0,0,0,0,0,"DAXX"
"21055","ENSG00000206208",0,0,0,0,0,0,0,0,"TAPBP"
"21056","ENSG00000206228",248,201,217,129,191,226,146,163,"HNRNPA1P4"
"21057","ENSG00000206232",0,0,0,0,0,0,0,0,""
"21058","ENSG00000206235",0,0,0,0,0,0,0,0,"TAP2"
"21059","ENSG00000206237",0,0,0,0,0,0,0,0,"HLA-DQB1"
"21060","ENSG00000206240",0,0,0,0,0,0,0,0,"HLA-DRB1"
"21061","ENSG00000206245",0,0,0,0,0,0,0,0,"TSBP1"
"21062","ENSG00000206249",1,0,0,0,0,0,1,0,""
"21063","ENSG00000206256",0,0,0,0,0,0,0,0,"PPT2"
"21064","ENSG00000206258",0,0,0,0,0,0,0,0,"TNXB"
"21065","ENSG00000206260",0,1,0,0,0,0,0,0,"PRR23A"
"21066","ENSG00000206262",3,1,0,0,1,0,2,0,"FOXL2NB"
"21067","ENSG00000206268",0,0,0,0,0,0,0,0,"NELFE"
"21068","ENSG00000206279",0,0,0,0,0,0,0,0,"DAXX"
"21069","ENSG00000206280",0,0,0,0,0,0,0,0,"ZBTB22"
"21070","ENSG00000206281",0,0,0,0,0,0,0,0,"TAPBP"
"21071","ENSG00000206282",0,0,0,0,0,0,0,0,"RGL2"
"21072","ENSG00000206283",0,0,0,0,0,0,0,0,"PFDN6"
"21073","ENSG00000206284",0,0,0,0,0,0,0,0,"WDR46"
"21074","ENSG00000206285",0,0,0,0,0,0,0,0,"B3GALT4"
"21075","ENSG00000206286",0,0,0,0,0,0,0,0,"VPS52"
"21076","ENSG00000206287",0,0,0,0,0,0,0,0,"RING1"
"21077","ENSG00000206288",0,0,0,0,0,0,0,0,"SLC39A7"
"21078","ENSG00000206289",0,0,0,0,0,0,0,0,"RXRB"
"21079","ENSG00000206290",0,0,0,0,0,0,0,0,"COL11A2"
"21080","ENSG00000206291",0,0,0,0,0,0,0,0,"HLA-DPA1"
"21081","ENSG00000206292",0,0,0,0,0,0,0,0,"HLA-DOA"
"21082","ENSG00000206296",0,0,0,0,0,0,0,0,""
"21083","ENSG00000206297",0,0,0,0,0,0,0,0,"TAP1"
"21084","ENSG00000206298",0,0,0,0,0,0,0,0,"PSMB8"
"21085","ENSG00000206299",0,0,0,0,0,0,0,0,"TAP2"
"21086","ENSG00000206301",0,0,0,0,0,0,0,0,"HLA-DQA2"
"21087","ENSG00000206302",0,0,0,0,0,0,0,0,"HLA-DQB1"
"21088","ENSG00000206305",0,0,0,0,0,0,0,0,"HLA-DQA1"
"21089","ENSG00000206306",0,0,0,0,0,0,0,0,"HLA-DRB1"
"21090","ENSG00000206308",0,0,0,0,0,0,0,0,"HLA-DRA"
"21091","ENSG00000206310",0,0,0,0,0,0,0,0,"TSBP1"
"21092","ENSG00000206312",0,0,0,0,0,0,0,0,"NOTCH4"
"21093","ENSG00000206314",0,0,0,0,0,0,0,0,"GPSM3"
"21094","ENSG00000206315",0,0,0,0,0,0,0,0,"PBX2"
"21095","ENSG00000206320",0,0,0,0,0,0,0,0,"AGER"
"21096","ENSG00000206324",0,0,0,0,0,0,0,0,"AGPAT1"
"21097","ENSG00000206329",0,0,0,0,0,0,0,0,"PPT2"
"21098","ENSG00000206331",0,0,0,0,0,0,0,0,"PRRT1"
"21099","ENSG00000206337",10,5,41,6,39,27,5,6,"HCP5"
"21100","ENSG00000206338",0,0,0,0,0,0,0,0,"CYP21A2"
"21101","ENSG00000206340",0,0,0,0,0,0,0,0,"C4A"
"21102","ENSG00000206341",1672,1205,2242,1002,1848,2346,1695,1393,"HLA-H"
"21103","ENSG00000206342",0,0,0,0,0,0,0,0,"STK19"
"21104","ENSG00000206344",12,6,11,8,15,7,15,9,"HCG27"
"21105","ENSG00000206346",0,0,0,0,0,0,0,0,"DXO"
"21106","ENSG00000206353",0,0,0,0,0,0,0,0,"SKIV2L"
"21107","ENSG00000206355",0,0,0,0,0,0,0,0,"CCHCR1"
"21108","ENSG00000206356",0,0,2,0,0,2,0,0,""
"21109","ENSG00000206357",0,0,0,0,0,0,0,0,"NELFE"
"21110","ENSG00000206366",0,0,0,0,0,0,0,0,"ZBTB12"
"21111","ENSG00000206372",0,0,0,0,0,0,0,0,"C2"
"21112","ENSG00000206376",0,0,0,0,0,0,0,0,"EHMT2"
"21113","ENSG00000206378",0,0,0,0,0,0,0,0,"SLC44A4"
"21114","ENSG00000206379",0,0,0,0,0,0,0,0,"FLOT1"
"21115","ENSG00000206380",0,0,0,0,0,0,0,0,"SNHG32"
"21116","ENSG00000206383",0,0,0,0,0,0,0,0,"HSPA1L"
"21117","ENSG00000206384",3534,1143,1451,678,598,454,2140,1219,"COL6A6"
"21118","ENSG00000206394",0,0,0,0,0,0,0,0,"CLIC1"
"21119","ENSG00000206395",0,0,0,0,0,0,0,0,"DDAH2"
"21120","ENSG00000206396",0,0,0,0,0,0,0,0,"MPIG6B"
"21121","ENSG00000206398",0,0,0,0,0,0,0,0,"LY6G6C"
"21122","ENSG00000206401",0,0,0,0,0,0,0,0,"LY6G6E"
"21123","ENSG00000206402",0,0,0,0,0,0,0,0,"LY6G6D"
"21124","ENSG00000206403",0,0,0,0,0,0,0,0,"ABHD16A"
"21125","ENSG00000206404",0,0,0,0,0,0,0,0,"LY6G5C"
"21126","ENSG00000206406",0,0,0,0,0,0,0,0,"CSNK2B"
"21127","ENSG00000206408",0,0,0,0,0,0,0,0,"GPANK1"
"21128","ENSG00000206409",0,0,0,0,0,0,0,0,"APOM"
"21129","ENSG00000206412",0,0,0,0,0,0,0,0,"GNL1"
"21130","ENSG00000206417",42,47,73,53,51,52,39,60,"H1-10-AS1"
"21131","ENSG00000206418",617,679,545,496,598,683,429,563,"RAB12"
"21132","ENSG00000206422",0,0,0,0,0,0,0,0,"LRRC30"
"21133","ENSG00000206427",0,0,0,0,0,0,0,0,"PRRC2A"
"21134","ENSG00000206428",0,0,0,0,0,0,0,0,"AIF1"
"21135","ENSG00000206430",0,0,0,0,0,0,0,0,"NCR3"
"21136","ENSG00000206432",4,0,0,0,1,1,1,0,"TMEM200C"
